car_id,problem_category
145967,VEHICLE SPEED CONTROL
184883,ELECTRICAL SYSTEM
288213,FORWARD COLLISION AVOIDANCE
145170,STRUCTURE
110334,STEERING
271454,POWER TRAIN
90106,ENGINE
192207,FUEL/PROPULSION SYSTEM
295101,POWER TRAIN
40927,AIR BAGS
233649,ENGINE
243879,STEERING
204793,SERVICE BRAKES
108098,FORWARD COLLISION AVOIDANCE
251760,FUEL/PROPULSION SYSTEM
38477,SERVICE BRAKES
149094,VISIBILITY
28339,ELECTRICAL SYSTEM
187368,POWER TRAIN
206584,VEHICLE SPEED CONTROL
143803,LATCHES/LOCKS/LINKAGES
109059,FUEL/PROPULSION SYSTEM
171738,ENGINE
86498,POWER TRAIN
186840,VISIBILITY
50180,VEHICLE SPEED CONTROL
122331,FUEL/PROPULSION SYSTEM
116511,LATCHES/LOCKS/LINKAGES
165315,STEERING
166107,FORWARD COLLISION AVOIDANCE
207039,
252528,STRUCTURE
181767,POWER TRAIN
279534,ELECTRICAL SYSTEM
121901,POWER TRAIN
270524,FUEL SYSTEM
94176,STEERING
147673,FORWARD COLLISION AVOIDANCE
180808,SERVICE BRAKES
43913,AIR BAGS
79438,SERVICE BRAKES
164696,ELECTRICAL SYSTEM
255820,ENGINE
240157,ENGINE
155764,FORWARD COLLISION AVOIDANCE
186575,ELECTRICAL SYSTEM
262416,AIR BAGS
287231,POWER TRAIN
94172,FUEL/PROPULSION SYSTEM
95329,STEERING
256804,EQUIPMENT
192819,FORWARD COLLISION AVOIDANCE
138614,BACK OVER PREVENTION
278670,POWER TRAIN
177724,SERVICE BRAKES
100838,POWER TRAIN
254851,ELECTRICAL SYSTEM
289408,ENGINE AND ENGINE COOLING
271770,ENGINE
19802,STEERING
262795,SERVICE BRAKES
200682,STEERING
18175,FUEL/PROPULSION SYSTEM
194502,AIR BAGS
170780,SERVICE BRAKES
142412,FUEL/PROPULSION SYSTEM
36260,STEERING
237456,ELECTRICAL SYSTEM
56029,ELECTRICAL SYSTEM
76843,ENGINE
270170,VEHICLE SPEED CONTROL
160812,STEERING
218891,STEERING
8021,STRUCTURE
293839,FORWARD COLLISION AVOIDANCE
88719,VISIBILITY
172251,ENGINE AND ENGINE COOLING
80023,ENGINE
197680,POWER TRAIN
292427,FUEL/PROPULSION SYSTEM
95716,STEERING
289987,ELECTRICAL SYSTEM
61619,VISIBILITY/WIPER
188801,ENGINE
2881,POWER TRAIN
13038,ELECTRICAL SYSTEM
248100,SERVICE BRAKES
298882,ENGINE
27974,ENGINE
248183,POWER TRAIN
169315,POWER TRAIN
171661,ENGINE
55659,ELECTRICAL SYSTEM
160651,ENGINE
215551,POWER TRAIN
31482,ENGINE AND ENGINE COOLING
238448,POWER TRAIN
99013,ENGINE AND ENGINE COOLING
150063,ELECTRICAL SYSTEM
168503,FORWARD COLLISION AVOIDANCE
102844,POWER TRAIN
38861,ENGINE AND ENGINE COOLING
137363,SERVICE BRAKES
163750,ENGINE
109738,STEERING
86927,FUEL SYSTEM
237703,EXTERIOR LIGHTING
142236,STEERING
70265,ENGINE
129990,VISIBILITY/WIPER
49197,ENGINE
210158,VISIBILITY
224214,AIR BAGS
174394,BACK OVER PREVENTION
205551,ENGINE
15847,ELECTRICAL SYSTEM
72149,STEERING
62482,POWER TRAIN
194227,VISIBILITY/WIPER
165595,POWER TRAIN
278128,STEERING
237472,FORWARD COLLISION AVOIDANCE
149627,SUSPENSION
171079,STEERING
146815,POWER TRAIN
133977,POWER TRAIN
573,STEERING
147158,ELECTRICAL SYSTEM
64854,STEERING
30659,SERVICE BRAKES
13282,SERVICE BRAKES
18704,ELECTRICAL SYSTEM
196829,ENGINE
89808,ENGINE
65232,ENGINE
297509,SERVICE BRAKES
128950,STRUCTURE
134217,STEERING
196351,AIR BAGS
56378,FORWARD COLLISION AVOIDANCE
10763,ENGINE
268952,LATCHES/LOCKS/LINKAGES
85841,FUEL/PROPULSION SYSTEM
264563,VISIBILITY
172479,ENGINE AND ENGINE COOLING
257489,FORWARD COLLISION AVOIDANCE
236864,ELECTRICAL SYSTEM
252325,ENGINE AND ENGINE COOLING
187416,SEATS
296190,SERVICE BRAKES
64842,VISIBILITY
181124,ELECTRICAL SYSTEM
272205,SEATS
67371,SERVICE BRAKES
158971,ENGINE
1059,ENGINE
39262,STRUCTURE
129506,VEHICLE SPEED CONTROL
86936,BACK OVER PREVENTION
42959,STEERING
259322,VEHICLE SPEED CONTROL
177457,ENGINE
168142,POWER TRAIN
77679,AIR BAGS
211252,STEERING
1169,VISIBILITY
163699,SERVICE BRAKES
21047,ENGINE
51272,SERVICE BRAKES
83421,POWER TRAIN
7358,FUEL/PROPULSION SYSTEM
156317,POWER TRAIN
159213,STEERING
253335,FORWARD COLLISION AVOIDANCE
62849,ENGINE
294112,STRUCTURE
225576,SEAT BELTS
18087,STEERING
95693,POWER TRAIN
45816,STRUCTURE
253291,VEHICLE SPEED CONTROL
12101,TIRES
183368,SERVICE BRAKES
152083,STEERING
122267,SERVICE BRAKES
258855,AIR BAGS
63592,AIR BAGS
39193,STEERING
128762,TIRES
7903,AIR BAGS
225585,SEAT BELTS
205218,POWER TRAIN
234151,ELECTRICAL SYSTEM
212035,VISIBILITY
155864,POWER TRAIN
292181,ENGINE
22327,STEERING
77597,ELECTRICAL SYSTEM
72884,ELECTRICAL SYSTEM
236113,FORWARD COLLISION AVOIDANCE
35416,POWER TRAIN
202613,FUEL SYSTEM
296157,POWER TRAIN
126664,EXTERIOR LIGHTING
136941,ELECTRICAL SYSTEM
275771,SERVICE BRAKES
219938,POWER TRAIN
227551,WHEELS
220097,ENGINE
263848,FORWARD COLLISION AVOIDANCE
135929,STRUCTURE
171513,ELECTRICAL SYSTEM
242025,STEERING
93249,VEHICLE SPEED CONTROL
84840,STRUCTURE
57161,POWER TRAIN
107927,POWER TRAIN
63588,VISIBILITY
278630,ELECTRICAL SYSTEM
84608,ENGINE
91865,ENGINE
105289,STEERING
90413,SERVICE BRAKES
167908,STEERING
52912,FUEL SYSTEM
34175,ENGINE
299933,ENGINE
243039,SERVICE BRAKES
16636,POWER TRAIN
222475,ENGINE
231594,FORWARD COLLISION AVOIDANCE
69991,ENGINE
122318,POWER TRAIN
21215,SERVICE BRAKES
77173,STRUCTURE
30088,VISIBILITY
292212,STEERING
244994,SERVICE BRAKES
194954,FORWARD COLLISION AVOIDANCE
212806,POWER TRAIN
273497,ENGINE
248632,VEHICLE SPEED CONTROL
137078,POWER TRAIN
38800,ELECTRICAL SYSTEM
268662,SERVICE BRAKES
135147,FUEL SYSTEM
179740,ENGINE AND ENGINE COOLING
39479,ENGINE
49682,ENGINE
44785,EQUIPMENT
270762,ELECTRICAL SYSTEM
38420,POWER TRAIN
184147,LATCHES/LOCKS/LINKAGES
180107,STEERING
42914,ENGINE
146819,ENGINE AND ENGINE COOLING
182495,STEERING
134677,ELECTRICAL SYSTEM
44194,ELECTRICAL SYSTEM
182577,ENGINE
126528,BACK OVER PREVENTION
283740,LATCHES/LOCKS/LINKAGES
184677,EQUIPMENT
10970,STEERING
22213,ENGINE
63271,SERVICE BRAKES
204084,VISIBILITY/WIPER
135538,STEERING
169296,ENGINE
165064,ENGINE
167450,VISIBILITY
197298,STEERING
86466,ENGINE
241726,ENGINE
16922,POWER TRAIN
201983,EXTERIOR LIGHTING
82608,FUEL SYSTEM
103920,AIR BAGS
184021,SERVICE BRAKES
224180,ENGINE
232380,STEERING
38205,FUEL SYSTEM
64762,POWER TRAIN
103273,AIR BAGS
236790,ENGINE
163656,LATCHES/LOCKS/LINKAGES
190525,EQUIPMENT
271900,POWER TRAIN
228501,STRUCTURE
233315,STEERING
20154,ELECTRICAL SYSTEM
12286,FORWARD COLLISION AVOIDANCE
77119,ENGINE AND ENGINE COOLING
155096,ELECTRICAL SYSTEM
275010,ELECTRICAL SYSTEM
249627,VISIBILITY
4055,POWER TRAIN
224887,SERVICE BRAKES
192278,STRUCTURE
39544,ELECTRICAL SYSTEM
180815,FUEL SYSTEM
14257,ENGINE
7216,SEATS
274904,ENGINE AND ENGINE COOLING
207553,ELECTRICAL SYSTEM
130356,POWER TRAIN
86042,ENGINE
270754,POWER TRAIN
14310,BACK OVER PREVENTION
268351,AIR BAGS
53809,ENGINE
228303,BACK OVER PREVENTION
65308,STEERING
41262,POWER TRAIN
293114,ENGINE
29825,POWER TRAIN
97598,FUEL/PROPULSION SYSTEM
201344,SUSPENSION
7309,FUEL SYSTEM
206204,SEAT BELTS
124385,POWER TRAIN
232895,STRUCTURE
154827,VISIBILITY
220206,ELECTRICAL SYSTEM
201243,ENGINE
296646,LATCHES/LOCKS/LINKAGES
267599,SEAT BELTS
274102,ELECTRICAL SYSTEM
152794,POWER TRAIN
151796,POWER TRAIN
69122,SERVICE BRAKES
181879,STEERING
117504,ELECTRICAL SYSTEM
99459,ELECTRICAL SYSTEM
187405,ENGINE
248493,SERVICE BRAKES
177582,ENGINE
114455,ENGINE
91543,SEAT BELTS
87816,ENGINE
53034,TIRES
143521,POWER TRAIN
271396,SERVICE BRAKES
86830,ENGINE
85151,AIR BAGS
8996,FORWARD COLLISION AVOIDANCE
54818,ENGINE
218671,ENGINE
246105,POWER TRAIN
3582,EQUIPMENT
237638,TIRES
114307,ENGINE
276053,STEERING
162177,FUEL/PROPULSION SYSTEM
68725,ELECTRICAL SYSTEM
202464,ELECTRICAL SYSTEM
37283,SERVICE BRAKES
181771,VEHICLE SPEED CONTROL
41296,STEERING
104839,STRUCTURE
106518,VISIBILITY
255010,STEERING
52632,STEERING
219610,ELECTRICAL SYSTEM
114266,FUEL SYSTEM
11155,LATCHES/LOCKS/LINKAGES
165788,STRUCTURE
49483,WHEELS
277233,AIR BAGS
147980,ENGINE
90172,ELECTRICAL SYSTEM
239650,ENGINE
48955,FUEL SYSTEM
111284,SUSPENSION
126741,VEHICLE SPEED CONTROL
55266,SERVICE BRAKES
248596,STRUCTURE
4281,ENGINE
235395,STEERING
12898,LATCHES/LOCKS/LINKAGES
266204,ENGINE
91911,LATCHES/LOCKS/LINKAGES
31492,STEERING
68523,STEERING
165979,POWER TRAIN
259963,ENGINE
19034,STRUCTURE
205392,ENGINE
257152,POWER TRAIN
258829,POWER TRAIN
140327,ENGINE
256116,SERVICE BRAKES
36780,ELECTRICAL SYSTEM
35777,VEHICLE SPEED CONTROL
163003,STEERING
99034,ENGINE AND ENGINE COOLING
292510,ENGINE
124124,ELECTRICAL SYSTEM
20736,SERVICE BRAKES
116116,SERVICE BRAKES
41669,ENGINE
254093,ENGINE
121977,ENGINE
211423,TIRES
55130,ENGINE
118103,STEERING
207735,AIR BAGS
111390,EXTERIOR LIGHTING
247507,POWER TRAIN
59944,STEERING
138744,ELECTRICAL SYSTEM
158673,POWER TRAIN
81361,ENGINE
54142,ENGINE
3072,STRUCTURE
4896,ENGINE
205637,ELECTRICAL SYSTEM
195145,VISIBILITY
256594,AIR BAGS
57170,POWER TRAIN
213212,AIR BAGS
134622,EXTERIOR LIGHTING
205614,ELECTRICAL SYSTEM
39812,STEERING
216617,STRUCTURE
277336,ENGINE
7701,WHEELS
194206,SERVICE BRAKES
212258,ENGINE
278305,ELECTRICAL SYSTEM
161626,ENGINE AND ENGINE COOLING
96536,SERVICE BRAKES
185644,ENGINE
205189,ELECTRICAL SYSTEM
162908,ENGINE AND ENGINE COOLING
91184,FUEL SYSTEM
121335,AIR BAGS
253944,ENGINE
18912,POWER TRAIN
25699,ELECTRICAL SYSTEM
238488,ELECTRICAL SYSTEM
170283,VISIBILITY/WIPER
39180,POWER TRAIN
71171,POWER TRAIN
206347,VISIBILITY/WIPER
103179,SERVICE BRAKES
14896,ELECTRICAL SYSTEM
66795,VISIBILITY
13907,SERVICE BRAKES
258539,ENGINE
281445,POWER TRAIN
168940,VISIBILITY/WIPER
7592,ENGINE
215586,ENGINE AND ENGINE COOLING
287803,POWER TRAIN
21294,POWER TRAIN
54504,FORWARD COLLISION AVOIDANCE
72860,ENGINE
25168,POWER TRAIN
68566,STEERING
120707,STRUCTURE
267345,ENGINE
34625,POWER TRAIN
171580,STEERING
165959,VISIBILITY
272007,ENGINE
83069,POWER TRAIN
204180,ENGINE
116130,POWER TRAIN
107130,LATCHES/LOCKS/LINKAGES
83551,STRUCTURE
265959,ENGINE
261888,BACK OVER PREVENTION
227412,SERVICE BRAKES
46182,TIRES
22853,ENGINE
46567,STRUCTURE
109271,STRUCTURE
951,SERVICE BRAKES
243660,ENGINE
26407,ELECTRICAL SYSTEM
256446,ELECTRICAL SYSTEM
178598,FUEL SYSTEM
46718,ENGINE
175263,ELECTRICAL SYSTEM
199205,ELECTRICAL SYSTEM
251258,ELECTRICAL SYSTEM
159896,SERVICE BRAKES
251687,STRUCTURE
103023,SEATS
89577,ENGINE
17270,ELECTRICAL SYSTEM
290908,AIR BAGS
118509,POWER TRAIN
113707,LATCHES/LOCKS/LINKAGES
20998,ENGINE
208133,POWER TRAIN
186188,EQUIPMENT
129009,POWER TRAIN
107243,ENGINE
170946,ENGINE
162667,ENGINE
548,ENGINE
55478,STEERING
94621,ELECTRICAL SYSTEM
188069,ELECTRICAL SYSTEM
137153,AIR BAGS
113592,SERVICE BRAKES
238767,POWER TRAIN
192054,POWER TRAIN
60040,ELECTRICAL SYSTEM
138441,BACK OVER PREVENTION
286771,ENGINE
13164,SEAT BELTS
242976,ENGINE AND ENGINE COOLING
247038,SERVICE BRAKES
252343,STRUCTURE
43291,ELECTRICAL SYSTEM
33292,STRUCTURE
269606,VEHICLE SPEED CONTROL
293348,AIR BAGS
150096,SERVICE BRAKES
234118,ELECTRICAL SYSTEM
195696,POWER TRAIN
9182,SERVICE BRAKES
51412,POWER TRAIN
174347,POWER TRAIN
110981,POWER TRAIN
267474,FUEL SYSTEM
201037,POWER TRAIN
110789,ENGINE
229491,ENGINE
237147,ENGINE
288010,POWER TRAIN
173351,POWER TRAIN
50722,POWER TRAIN
742,POWER TRAIN
152460,SERVICE BRAKES
107251,VISIBILITY
227600,STRUCTURE
73763,ELECTRICAL SYSTEM
241253,ENGINE
44937,STEERING
95105,ENGINE AND ENGINE COOLING
118709,ENGINE
81701,STEERING
126599,ENGINE AND ENGINE COOLING
168655,ENGINE
69294,ELECTRICAL SYSTEM
156999,POWER TRAIN
280087,VEHICLE SPEED CONTROL
182223,ENGINE AND ENGINE COOLING
93086,ENGINE
96802,POWER TRAIN
57143,STEERING
69812,STEERING
198481,LATCHES/LOCKS/LINKAGES
280144,STEERING
296774,SUSPENSION
122756,SERVICE BRAKES
222372,POWER TRAIN
130024,ENGINE
165856,STEERING
197593,STEERING
114444,ENGINE
167824,VEHICLE SPEED CONTROL
177137,ELECTRICAL SYSTEM
116904,ENGINE
252493,VISIBILITY/WIPER
89960,ENGINE
93911,STRUCTURE
186460,ENGINE AND ENGINE COOLING
228638,ELECTRICAL SYSTEM
53563,FORWARD COLLISION AVOIDANCE
106997,ENGINE
288681,POWER TRAIN
130179,ELECTRICAL SYSTEM
113847,POWER TRAIN
218456,STRUCTURE
127579,FUEL SYSTEM
240290,STRUCTURE
299140,ENGINE
238694,SERVICE BRAKES
269401,FUEL SYSTEM
74600,ENGINE
164808,ENGINE
160698,FORWARD COLLISION AVOIDANCE
147406,ELECTRICAL SYSTEM
98720,ELECTRICAL SYSTEM
114632,TIRES
53277,POWER TRAIN
20663,EQUIPMENT
128582,ELECTRICAL SYSTEM
150666,ENGINE
289297,SUSPENSION
108120,FUEL SYSTEM
260132,STRUCTURE
26875,ENGINE
224327,ELECTRICAL SYSTEM
246397,ELECTRICAL SYSTEM
158804,ENGINE
65462,POWER TRAIN
25748,ENGINE AND ENGINE COOLING
101955,SERVICE BRAKES
2450,STRUCTURE
186329,POWER TRAIN
230588,FUEL SYSTEM
4794,ELECTRICAL SYSTEM
182461,ELECTRICAL SYSTEM
3493,ENGINE
248261,VISIBILITY/WIPER
169193,VEHICLE SPEED CONTROL
270799,SERVICE BRAKES
232871,POWER TRAIN
260924,SERVICE BRAKES
154160,ENGINE
71493,ENGINE
244925,FUEL/PROPULSION SYSTEM
186160,ELECTRICAL SYSTEM
133255,POWER TRAIN
202103,VISIBILITY
250031,EQUIPMENT
115450,VISIBILITY
42804,SERVICE BRAKES
80185,POWER TRAIN
232890,FUEL SYSTEM
197514,AIR BAGS
224054,POWER TRAIN
264912,POWER TRAIN
141189,FORWARD COLLISION AVOIDANCE
233587,AIR BAGS
64262,EXTERIOR LIGHTING
273610,ENGINE
277152,POWER TRAIN
46753,STRUCTURE
21410,ELECTRICAL SYSTEM
78157,ENGINE
253332,SERVICE BRAKES
74836,STEERING
188915,ELECTRICAL SYSTEM
202909,ELECTRICAL SYSTEM
75032,AIR BAGS
41182,SERVICE BRAKES
264958,ELECTRICAL SYSTEM
89270,POWER TRAIN
37335,ENGINE AND ENGINE COOLING
210055,ENGINE AND ENGINE COOLING
161602,POWER TRAIN
46048,STRUCTURE
84521,ENGINE
60881,SERVICE BRAKES
69275,ELECTRICAL SYSTEM
110674,ENGINE AND ENGINE COOLING
176918,FUEL/PROPUISION SYSTEM
81181,ELECTRICAL SYSTEM
246015,VISIBILITY
53953,STEERING
240356,SERVICE BRAKES
3934,POWER TRAIN
54259,ELECTRICAL SYSTEM
210088,AIR BAGS
150056,POWER TRAIN
198610,ENGINE
246127,STEERING
281582,POWER TRAIN
204375,POWER TRAIN
229243,SERVICE BRAKES
226410,POWER TRAIN
37723,ENGINE
106361,ELECTRICAL SYSTEM
8539,SERVICE BRAKES
299029,BACK OVER PREVENTION
52234,ELECTRICAL SYSTEM
133180,STEERING
11373,ENGINE
157245,EXTERIOR LIGHTING
211136,ENGINE AND ENGINE COOLING
231699,ELECTRICAL SYSTEM
125978,FORWARD COLLISION AVOIDANCE
191030,POWER TRAIN
106251,SERVICE BRAKES
121869,ENGINE
19171,ENGINE
44214,ENGINE
145461,SERVICE BRAKES
286770,VISIBILITY/WIPER
60812,POWER TRAIN
58047,VISIBILITY/WIPER
167672,LATCHES/LOCKS/LINKAGES
84184,POWER TRAIN
294762,ELECTRICAL SYSTEM
210780,STEERING
63418,STRUCTURE
213067,ELECTRICAL SYSTEM
171274,VISIBILITY
167415,SERVICE BRAKES
160727,STEERING
266427,POWER TRAIN
34858,AIR BAGS
276523,ELECTRICAL SYSTEM
57622,TIRES
298595,ELECTRICAL SYSTEM
213702,STEERING
52760,SERVICE BRAKES
162691,VISIBILITY
136928,ENGINE
182510,ENGINE
253141,ENGINE
173013,ENGINE
60328,STEERING
92361,ENGINE
248429,STRUCTURE
247522,ELECTRICAL SYSTEM
60510,ENGINE
295595,POWER TRAIN
246695,STEERING
16464,FUEL/PROPULSION SYSTEM
30155,ENGINE
254092,ELECTRICAL SYSTEM
99528,SERVICE BRAKES
4844,ENGINE
102466,ENGINE AND ENGINE COOLING
22132,STEERING
111924,SERVICE BRAKES
281708,STEERING
277453,SERVICE BRAKES
74192,TIRES
279198,AIR BAGS
278601,AIR BAGS
13528,ENGINE
253909,ENGINE
236956,POWER TRAIN
79782,VISIBILITY
257077,VISIBILITY
238237,ENGINE
139529,FORWARD COLLISION AVOIDANCE
74183,FUEL SYSTEM
60623,ELECTRICAL SYSTEM
239980,ENGINE
151099,ENGINE
135813,ENGINE
251193,BACK OVER PREVENTION
291649,LATCHES/LOCKS/LINKAGES
236041,STEERING
35156,POWER TRAIN
280923,ENGINE
47149,ENGINE
238929,SERVICE BRAKES
288457,FUEL/PROPULSION SYSTEM
292782,ENGINE
194121,VEHICLE SPEED CONTROL
202597,VISIBILITY
224284,FORWARD COLLISION AVOIDANCE
226746,SEATS
63351,POWER TRAIN
57227,STEERING
141365,FORWARD COLLISION AVOIDANCE
85297,FUEL SYSTEM
119716,ENGINE
238057,POWER TRAIN
33620,STEERING
208969,STRUCTURE
98873,ENGINE
236812,POWER TRAIN
104494,ELECTRICAL SYSTEM
83898,VISIBILITY/WIPER
230600,EXTERIOR LIGHTING
1848,ELECTRICAL SYSTEM
68956,ELECTRICAL SYSTEM
297812,ENGINE
255663,AIR BAGS
146338,ENGINE
145243,SERVICE BRAKES
299150,SUSPENSION
280231,POWER TRAIN
158223,POWER TRAIN
254013,STEERING
117900,ENGINE
287448,ENGINE AND ENGINE COOLING
71631,STRUCTURE
208090,VISIBILITY/WIPER
51485,SERVICE BRAKES
162899,ELECTRICAL SYSTEM
151794,TIRES
131467,ELECTRICAL SYSTEM
135752,FUEL/PROPULSION SYSTEM
157781,POWER TRAIN
128063,SERVICE BRAKES
277159,STRUCTURE
136181,ENGINE
170162,FORWARD COLLISION AVOIDANCE
43283,EQUIPMENT
221989,ELECTRICAL SYSTEM
282984,ENGINE AND ENGINE COOLING
53697,ELECTRICAL SYSTEM
100252,FUEL/PROPULSION SYSTEM
276546,POWER TRAIN
252475,ENGINE
113908,POWER TRAIN
265764,SEAT BELTS
271913,STRUCTURE
282821,STEERING
294096,SERVICE BRAKES
109961,ELECTRICAL SYSTEM
288654,STEERING
246660,POWER TRAIN
288121,ENGINE
273954,ENGINE
139297,ENGINE
162011,ENGINE
115085,STRUCTURE
40006,ENGINE
177484,ELECTRICAL SYSTEM
65263,ENGINE AND ENGINE COOLING
87867,ENGINE
136374,STEERING
90367,POWER TRAIN
105228,WHEELS
48508,POWER TRAIN
176634,POWER TRAIN
260304,POWER TRAIN
162511,SERVICE BRAKES
186201,SERVICE BRAKES
213995,FUEL/PROPULSION SYSTEM
182885,VEHICLE SPEED CONTROL
104881,ENGINE AND ENGINE COOLING
224456,SEAT BELTS
230582,POWER TRAIN
232546,ELECTRICAL SYSTEM
73512,ELECTRICAL SYSTEM
155561,STRUCTURE
45855,ENGINE
261658,VISIBILITY
202543,BACK OVER PREVENTION
210784,ELECTRICAL SYSTEM
8918,ENGINE AND ENGINE COOLING
142925,ELECTRICAL SYSTEM
31301,ENGINE
191170,ENGINE
203086,ENGINE
127380,WHEELS
34850,ELECTRICAL SYSTEM
111902,ENGINE
289581,AIR BAGS
225747,STRUCTURE
242014,POWER TRAIN
148272,ENGINE AND ENGINE COOLING
45532,ENGINE
229566,POWER TRAIN
30453,SERVICE BRAKES
27874,SERVICE BRAKES
121620,AIR BAGS
161436,POWER TRAIN
237800,ENGINE
31860,ELECTRICAL SYSTEM
31001,ENGINE
41022,POWER TRAIN
59540,POWER TRAIN
133302,ENGINE
236309,FUEL SYSTEM
15642,ENGINE AND ENGINE COOLING
208203,ENGINE
203946,ENGINE
175009,STEERING
95148,SERVICE BRAKES
174602,SERVICE BRAKES
54933,ENGINE
56300,STRUCTURE
65927,EXTERIOR LIGHTING
134232,FUEL SYSTEM
236448,ELECTRICAL SYSTEM
52782,POWER TRAIN
117784,ELECTRICAL SYSTEM
181685,STRUCTURE
113666,LATCHES/LOCKS/LINKAGES
84314,VEHICLE SPEED CONTROL
105513,LANE DEPARTURE
125609,VEHICLE SPEED CONTROL
285342,ENGINE AND ENGINE COOLING
5910,POWER TRAIN
190371,ENGINE AND ENGINE COOLING
1679,STRUCTURE
139142,STRUCTURE
163143,ENGINE
287261,ENGINE AND ENGINE COOLING
202371,VISIBILITY
63291,STRUCTURE
223766,VEHICLE SPEED CONTROL
176012,VISIBILITY/WIPER
83753,ENGINE
111141,SERVICE BRAKES
17526,ENGINE
160806,SERVICE BRAKES
21767,ENGINE
130143,STRUCTURE
125046,STRUCTURE
60043,STEERING
221566,ELECTRICAL SYSTEM
113424,ENGINE
210815,SERVICE BRAKES
299959,ENGINE
57057,POWER TRAIN
67143,ENGINE
52613,SERVICE BRAKES
55337,FUEL/PROPULSION SYSTEM
202865,SERVICE BRAKES
205361,ELECTRICAL SYSTEM
184117,VEHICLE SPEED CONTROL
104274,STRUCTURE
208641,FUEL SYSTEM
144412,STEERING
95905,STRUCTURE
118731,POWER TRAIN
86924,SUSPENSION
246414,FUEL/PROPULSION SYSTEM
237279,STEERING
2655,STEERING
79885,ENGINE
177408,ENGINE
89702,STEERING
202711,SERVICE BRAKES
120708,ENGINE
234908,ENGINE
118658,ELECTRICAL SYSTEM
152940,ENGINE
261547,ENGINE AND ENGINE COOLING
193076,SUSPENSION
15608,ELECTRICAL SYSTEM
114341,POWER TRAIN
266050,SERVICE BRAKES
265191,POWER TRAIN
58995,STEERING
18253,SUSPENSION
86444,ELECTRICAL SYSTEM
160280,ELECTRICAL SYSTEM
47228,ENGINE
207427,POWER TRAIN
195426,ENGINE AND ENGINE COOLING
173125,AIR BAGS
250870,STEERING
188543,POWER TRAIN
82482,AIR BAGS
78567,ELECTRICAL SYSTEM
41220,SERVICE BRAKES
297467,POWER TRAIN
32293,ENGINE
32146,ELECTRICAL SYSTEM
279537,VEHICLE SPEED CONTROL
296149,POWER TRAIN
26942,ENGINE
107663,SERVICE BRAKES
154435,SERVICE BRAKES
62545,ELECTRICAL SYSTEM
139461,ELECTRICAL SYSTEM
154325,POWER TRAIN
240622,LATCHES/LOCKS/LINKAGES
215027,POWER TRAIN
186359,ENGINE
285113,STEERING
182278,ENGINE
241760,ENGINE
264112,VEHICLE SPEED CONTROL
269961,SERVICE BRAKES
34862,ELECTRICAL SYSTEM
200827,POWER TRAIN
155093,POWER TRAIN
110931,ENGINE
244110,ELECTRICAL SYSTEM
182332,FUEL SYSTEM
10058,FORWARD COLLISION AVOIDANCE
197761,POWER TRAIN
262057,POWER TRAIN
77809,ELECTRICAL SYSTEM
30512,ELECTRICAL SYSTEM
214776,FUEL/PROPULSION SYSTEM
172091,STRUCTURE
190836,FUEL SYSTEM
232844,SERVICE BRAKES
239342,VISIBILITY
227209,STEERING
202445,FUEL SYSTEM
48281,EXTERIOR LIGHTING
89117,POWER TRAIN
129044,LATCHES/LOCKS/LINKAGES
61448,TIRES
175202,STRUCTURE
285846,ELECTRICAL SYSTEM
221,POWER TRAIN
35469,ENGINE
285233,TIRES
54182,STRUCTURE
145538,VISIBILITY/WIPER
192614,LATCHES/LOCKS/LINKAGES
231264,VISIBILITY
271801,POWER TRAIN
238748,POWER TRAIN
59351,FUEL SYSTEM
191692,EXTERIOR LIGHTING
38024,ENGINE
140468,AIR BAGS
278188,ENGINE AND ENGINE COOLING
37382,AIR BAGS
279878,POWER TRAIN
113683,ENGINE
52017,ENGINE
30582,ENGINE
117729,POWER TRAIN
171871,ENGINE
169996,LATCHES/LOCKS/LINKAGES
152756,STEERING
74086,ENGINE
48414,VEHICLE SPEED CONTROL
283929,STEERING
169890,VISIBILITY
26458,EXTERIOR LIGHTING
283658,ENGINE
62786,ENGINE
29848,ENGINE
2800,POWER TRAIN
152226,ENGINE
84149,ENGINE
147631,FORWARD COLLISION AVOIDANCE
191774,POWER TRAIN
162024,ELECTRICAL SYSTEM
137066,ENGINE
243435,SERVICE BRAKES
123820,SERVICE BRAKES
165545,FUEL SYSTEM
114332,AIR BAGS
148009,ELECTRICAL SYSTEM
206294,ENGINE
154006,ENGINE
169494,ENGINE
290305,TIRES
288314,STEERING
98257,ELECTRICAL SYSTEM
203105,SERVICE BRAKES
161353,ENGINE AND ENGINE COOLING
72712,POWER TRAIN
268849,SERVICE BRAKES
85716,ENGINE
50043,ENGINE
50051,STEERING
274227,ENGINE
207675,STEERING
75475,AIR BAGS
118394,VEHICLE SPEED CONTROL
135711,VISIBILITY
115063,ENGINE
118662,FUEL SYSTEM
256445,STRUCTURE
42920,ENGINE
248820,TIRES
148140,STEERING
207041,VISIBILITY
26627,ENGINE AND ENGINE COOLING
297226,POWER TRAIN
75591,POWER TRAIN
104859,ELECTRICAL SYSTEM
92858,ENGINE
199316,ELECTRICAL SYSTEM
143380,SERVICE BRAKES
230644,ENGINE
241863,ENGINE AND ENGINE COOLING
108840,ENGINE
219599,ELECTRICAL SYSTEM
5437,POWER TRAIN
58042,FUEL/PROPULSION SYSTEM
27547,POWER TRAIN
